Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.07.071.9459.α.5.9;Μελέτη περιβαλλοντικής αποκατάστασης-ανάπλασης 7 ΧΑΔΑ Ν.Χαλκιδικής;0,00;0,00;0,00;32.366,47;-32.366,47;32.366,47;0,00;32.366,47;-32.366,47;32.366,47;-32.366,47;0,00;0,00;-32.366,47;0,00
06.07.071.9470;Επιχορηγήσεις Υπουργείου Εσωτερικών Δημ. Διοίκηησης  και Αποκέντρωσης;0,00;27.542,76;27.542,76;68.762,94;-41.220,18;68.762,94;0,00;68.762,94;-41.220,18;68.762,94;-41.220,18;0,00;0,00;-68.762,94;27.542,76
06.07.071.9474;Επιχορηγήσεις για έργα Υπουργείου Πολιτισμού;0,00;0,00;0,00;48.960,18;-48.960,18;48.960,18;0,00;48.960,18;-48.960,18;48.960,18;-48.960,18;0,00;0,00;-48.960,18;0,00
06.07.071.9474.0;Επιχορηγήσεις για έργα Υπουργείου Πολιτισμού  - ΓΓΑ ( 231/12 8516137 12 );0,00;0,00;0,00;48.960,18;-48.960,18;48.960,18;0,00;48.960,18;-48.960,18;48.960,18;-48.960,18;0,00;0,00;-48.960,18;0,00
06.07.071.9474.0.3;Κατασκευή και ανακ. χλοοτάπητα, αθλητικών εγκ/σεων  Δ.Δ. Τορώνης (Λογ.101600001020);0,00;0,00;0,00;48.960,18;-48.960,18;48.960,18;0,00;48.960,18;-48.960,18;48.960,18;-48.960,18;0,00;0,00;-48.960,18;0,00
06.07.071.9476;Επιχορηγήσεις ΠΕΧΩΔΕ;0,00;19.802,76;19.802,76;19.802,76;0,00;19.802,76;0,00;19.802,76;0,00;19.802,76;0,00;0,00;0,00;-19.802,76;19.802,76
06.07.071.9476.1;Επιχορηγήσεις ΠΕΧΩΔΕ-Συμπλ. έργων αποχέτευσης & ύδρευσης;0,00;19.802,76;19.802,76;19.802,76;0,00;19.802,76;0,00;19.802,76;0,00;19.802,76;0,00;0,00;0,00;-19.802,76;19.802,76
06.07.071.9479;Επιχορηγήσεις άλλων Υπουργείων;0,00;7.740,00;7.740,00;0,00;7.740,00;0,00;0,00;0,00;7.740,00;0,00;7.740,00;0,00;0,00;0,00;7.740,00
06.07.071.9479.στ;Επιχορηγήσεις  - Υπουργείου Εργασίας;0,00;7.740,00;7.740,00;0,00;7.740,00;0,00;0,00;0,00;7.740,00;0,00;7.740,00;0,00;0,00;0,00;7.740,00
06.07.071.Τ100;Ταμειακά υπόλοιπα;0,00;1.075.195,68;1.075.195,68;0,00;1.075.195,68;0,00;0,00;0,00;1.075.195,68;0,00;1.075.195,68;0,00;0,00;0,00;1.075.195,68
06.07.071.Τ110;Ταμειακά υπόλοιπα για κάλυψη έργων Π.Δ.Ε. ή έργων ΣΑΝΑ;0,00;631.009,07;631.009,07;0,00;631.009,07;0,00;0,00;0,00;631.009,07;0,00;631.009,07;0,00;0,00;0,00;631.009,07
06.07.071.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;444.186,61;444.186,61;0,00;444.186,61;0,00;0,00;0,00;444.186,61;0,00;444.186,61;0,00;0,00;0,00;444.186,61
06.07.071.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2223-05);0,00;413.119,05;413.119,05;0,00;413.119,05;0,00;0,00;0,00;413.119,05;0,00;413.119,05;0,00;0,00;0,00;413.119,05
06.07.071.Τ123;Ταμειακό υπόλοιπο για κάλυψη παρελθόντων ετών (2169 02);0,00;3.603,68;3.603,68;0,00;3.603,68;0,00;0,00;0,00;3.603,68;0,00;3.603,68;0,00;0,00;0,00;3.603,68
06.07.071.Τ126;Ταμειακό υπόλοιπο παρελθόντων ετών (2082 37);0,00;14.747,59;14.747,59;0,00;14.747,59;0,00;0,00;0,00;14.747,59;0,00;14.747,59;0,00;0,00;0,00;14.747,59
06.07.071.Τ128;Ταμειακό υπόλοιπο παρελθόντων ετών (2194 07);0,00;12.716,29;12.716,29;0,00;12.716,29;0,00;0,00;0,00;12.716,29;0,00;12.716,29;0,00;0,00;0,00;12.716,29
06.07.151;ΥΓΕΙΑΣ & ΚΟΙΝΩΝΙΚΗΣ ΑΛΛΗΛΕΓΓΥΗΣ;800.000,00;289.756,33;1.089.756,33;844.302,31;245.454,02;844.302,31;0,00;844.302,31;245.454,02;844.302,31;245.454,02;0,00;0,00;-844.302,31;1.089.756,33
06.07.151.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;800.000,00;0,00;800.000,00;827.700,00;-27.700,00;827.700,00;0,00;827.700,00;-27.700,00;827.700,00;-27.700,00;0,00;0,00;-827.700,00;800.000,00
06.07.151.1200;Έσοδα από τέλη και δικαιώματα;800.000,00;0,00;800.000,00;827.700,00;-27.700,00;827.700,00;0,00;827.700,00;-27.700,00;827.700,00;-27.700,00;0,00;0,00;-827.700,00;800.000,00
06.07.151.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;800.000,00;0,00;800.000,00;827.700,00;-27.700,00;827.700,00;0,00;827.700,00;-27.700,00;827.700,00;-27.700,00;0,00;0,00;-827.700,00;800.000,00
06.07.151.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;9.819,07;-9.819,07;9.819,07;0,00;9.819,07;-9.819,07;9.819,07;-9.819,07;0,00;0,00;-9.819,07;0,00
06.07.151.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;9.819,07;-9.819,07;9.819,07;0,00;9.819,07;-9.819,07;9.819,07;-9.819,07;0,00;0,00;-9.819,07;0,00
06.07.151.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;9.819,07;-9.819,07;9.819,07;0,00;9.819,07;-9.819,07;9.819,07;-9.819,07;0,00;0,00;-9.819,07;0,00
06.07.151.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;9.819,07;-9.819,07;9.819,07;0,00;9.819,07;-9.819,07;9.819,07;-9.819,07;0,00;0,00;-9.819,07;0,00
06.07.151.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (2060 63).;0,00;0,00;0,00;6,26;-6,26;6,26;0,00;6,26;-6,26;6,26;-6,26;0,00;0,00;-6,26;0,00
06.07.151.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (2063-95);0,00;0,00;0,00;2.244,63;-2.244,63;2.244,63;0,00;2.244,63;-2.244,63;2.244,63;-2.244,63;0,00;0,00;-2.244,63;0,00
06.07.151.3511.γ;Τόκοι από καταθέσεις σε Τράπεζες (2065-84).;0,00;0,00;0,00;18,76;-18,76;18,76;0,00;18,76;-18,76;18,76;-18,76;0,00;0,00;-18,76;0,00
06.07.151.3511.δ;Τόκοι από καταθέσεις σε Τράπεζες (2067-73).;0,00;0,00;0,00;982,96;-982,96;982,96;0,00;982,96;-982,96;982,96;-982,96;0,00;0,00;-982,96;0,00
06.07.151.3511.ε;Τόκοι από καταθέσεις σε Τράπεζες (2227-80).;0,00;0,00;0,00;4.604,34;-4.604,34;4.604,34;0,00;4.604,34;-4.604,34;4.604,34;-4.604,34;0,00;0,00;-4.604,34;0,00
06.07.151.3511.στ;Τόκοι από καταθέσεις σε Τράπεζες (2191 72).;0,00;0,00;0,00;1.962,12;-1.962,12;1.962,12;0,00;1.962,12;-1.962,12;1.962,12;-1.962,12;0,00;0,00;-1.962,12;0,00
06.07.151.5000;Λοιπά Εσοδα;0,00;0,00;0,00;6.783,24;-6.783,24;6.783,24;0,00;6.783,24;-6.783,24;6.783,24;-6.783,24;0,00;0,00;-6.783,24;0,00
06.07.151.5500;Επιστροφές Χρημάτων;0,00;0,00;0,00;6.783,24;-6.783,24;6.783,24;0,00;6.783,24;-6.783,24;6.783,24;-6.783,24;0,00;0,00;-6.783,24;0,00
06.07.151.5520;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;0,00;0,00;6.783,24;-6.783,24;6.783,24;0,00;6.783,24;-6.783,24;6.783,24;-6.783,24;0,00;0,00;-6.783,24;0,00
06.07.151.5529;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται (2227 80);0,00;0,00;0,00;6.783,24;-6.783,24;6.783,24;0,00;6.783,24;-6.783,24;6.783,24;-6.783,24;0,00;0,00;-6.783,24;0,00
06.07.151.Τ100;Ταμειακά υπόλοιπα;0,00;289.756,33;289.756,33;0,00;289.756,33;0,00;0,00;0,00;289.756,33;0,00;289.756,33;0,00;0,00;0,00;289.756,33
06.07.151.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;289.756,33;289.756,33;0,00;289.756,33;0,00;0,00;0,00;289.756,33;0,00;289.756,33;0,00;0,00;0,00;289.756,33
06.07.151.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2060 63);0,00;197,53;197,53;0,00;197,53;0,00;0,00;0,00;197,53;0,00;197,53;0,00;0,00;0,00;197,53
06.07.151.Τ122;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2063 95);0,00;65.029,39;65.029,39;0,00;65.029,39;0,00;0,00;0,00;65.029,39;0,00;65.029,39;0,00;0,00;0,00;65.029,39
06.07.151.Τ123;Ταμειακό υπόλοιπο για κάλυψη παρελθόντων ετών (2065 84);0,00;561,89;561,89;0,00;561,89;0,00;0,00;0,00;561,89;0,00;561,89;0,00;0,00;0,00;561,89
06.07.151.Τ124;Ταμειακό υπόλοιπο για κάλυψη παρελθόντων ετών (2067 73);0,00;29.444,67;29.444,67;0,00;29.444,67;0,00;0,00;0,00;29.444,67;0,00;29.444,67;0,00;0,00;0,00;29.444,67
06.07.151.Τ125;Ταμειακό υπόλοιπο παρελθόντων ετών (2191 72);0,00;58.775,63;58.775,63;0,00;58.775,63;0,00;0,00;0,00;58.775,63;0,00;58.775,63;0,00;0,00;0,00;58.775,63
06.07.151.Τ126;Ταμειακό υπόλοιπο παρελθόντων ετών (2227 80);0,00;135.747,22;135.747,22;0,00;135.747,22;0,00;0,00;0,00;135.747,22;0,00;135.747,22;0,00;0,00;0,00;135.747,22
06.07.153;ΥΠΗΡΕΣΙΕΣ ΠΑΙΔΙΚΩΝ ΕΞΟΧΩΝ - ΚΑΤΑΣΚΗΝΩΣΕΩΝ;0,00;259,98;259,98;8,68;251,30;8,68;0,00;8,68;251,30;8,68;251,30;0,00;0,00;-8,68;259,98
06.07.153.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;8,68;-8,68;8,68;0,00;8,68;-8,68;8,68;-8,68;0,00;0,00;-8,68;0,00
06.07.153.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;8,68;-8,68;8,68;0,00;8,68;-8,68;8,68;-8,68;0,00;0,00;-8,68;0,00
06.07.153.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;8,68;-8,68;8,68;0,00;8,68;-8,68;8,68;-8,68;0,00;0,00;-8,68;0,00
06.07.153.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;8,68;-8,68;8,68;0,00;8,68;-8,68;8,68;-8,68;0,00;0,00;-8,68;0,00
06.07.153.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (2090-89).;0,00;0,00;0,00;3,34;-3,34;3,34;0,00;3,34;-3,34;3,34;-3,34;0,00;0,00;-3,34;0,00
06.07.153.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (2091-35).;0,00;0,00;0,00;5,34;-5,34;5,34;0,00;5,34;-5,34;5,34;-5,34;0,00;0,00;-5,34;0,00
06.07.153.Τ100;Ταμειακά υπόλοιπα;0,00;259,98;259,98;0,00;259,98;0,00;0,00;0,00;259,98;0,00;259,98;0,00;0,00;0,00;259,98
06.07.153.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;259,98;259,98;0,00;259,98;0,00;0,00;0,00;259,98;0,00;259,98;0,00;0,00;0,00;259,98
06.07.153.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2090-89);0,00;100,13;100,13;0,00;100,13;0,00;0,00;0,00;100,13;0,00;100,13;0,00;0,00;0,00;100,13
06.07.153.Τ122;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2091-35);0,00;159,85;159,85;0,00;159,85;0,00;0,00;0,00;159,85;0,00;159,85;0,00;0,00;0,00;159,85
06.07.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;630.000,00;1.595.000,00;2.225.000,00;935.396,00;1.289.604,00;935.396,00;0,00;935.396,00;1.289.604,00;935.396,00;1.289.604,00;0,00;0,00;-935.396,00;2.225.000,00
06.07.191.1000;Έσοδα από ΚΑΠ;630.000,00;1.400.000,00;2.030.000,00;935.396,00;1.094.604,00;935.396,00;0,00;935.396,00;1.094.604,00;935.396,00;1.094.604,00;0,00;0,00;-935.396,00;2.030.000,00
06.07.191.1200;Έσοδα από ΚΑΠ;630.000,00;1.400.000,00;2.030.000,00;935.396,00;1.094.604,00;935.396,00;0,00;935.396,00;1.094.604,00;935.396,00;1.094.604,00;0,00;0,00;-935.396,00;2.030.000,00
06.07.191.1250;Έσοδα από ΚΑΠ;630.000,00;1.400.000,00;2.030.000,00;935.396,00;1.094.604,00;935.396,00;0,00;935.396,00;1.094.604,00;935.396,00;1.094.604,00;0,00;0,00;-935.396,00;2.030.000,00
06.07.191.1252;Έσοδα από ΚΑΠ;630.000,00;1.400.000,00;2.030.000,00;935.396,00;1.094.604,00;935.396,00;0,00;935.396,00;1.094.604,00;935.396,00;1.094.604,00;0,00;0,00;-935.396,00;2.030.000,00
06.07.191.1252.2;Έσοδα από ΚΑΠ για μεταφορά μαθητών;630.000,00;1.400.000,00;2.030.000,00;935.396,00;1.094.604,00;935.396,00;0,00;935.396,00;1.094.604,00;935.396,00;1.094.604,00;0,00;0,00;-935.396,00;2.030.000,00
06.07.191.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;0,00;195.000,00;195.000,00;0,00;195.000,00;0,00;0,00;0,00;195.000,00;0,00;195.000,00;0,00;0,00;0,00;195.000,00
06.07.191.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;195.000,00;195.000,00;0,00;195.000,00;0,00;0,00;0,00;195.000,00;0,00;195.000,00;0,00;0,00;0,00;195.000,00
06.07.191.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2224-48);0,00;195.000,00;195.000,00;0,00;195.000,00;0,00;0,00;0,00;195.000,00;0,00;195.000,00;0,00;0,00;0,00;195.000,00
06.07.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;1.840.000,00;3.464.034,42;5.304.034,42;2.453.057,96;2.850.976,46;2.453.057,96;0,00;2.453.057,96;2.850.976,46;2.453.057,96;2.850.976,46;0,00;0,00;-2.453.057,96;5.304.034,42
06.07.192.1000;Έσοδα από ΚΑΠ;1.840.000,00;3.000.000,00;4.840.000,00;2.414.049,12;2.425.950,88;2.414.049,12;0,00;2.414.049,12;2.425.950,88;2.414.049,12;2.425.950,88;0,00;0,00;-2.414.049,12;4.840.000,00
06.07.192.1200;Έσοδα από ΚΑΠ;1.840.000,00;3.000.000,00;4.840.000,00;2.414.049,12;2.425.950,88;2.414.049,12;0,00;2.414.049,12;2.425.950,88;2.414.049,12;2.425.950,88;0,00;0,00;-2.414.049,12;4.840.000,00
06.07.192.1250;Έσοδα από ΚΑΠ;1.840.000,00;3.000.000,00;4.840.000,00;2.414.049,12;2.425.950,88;2.414.049,12;0,00;2.414.049,12;2.425.950,88;2.414.049,12;2.425.950,88;0,00;0,00;-2.414.049,12;4.840.000,00
06.07.192.1252;Έσοδα από ΚΑΠ;1.840.000,00;3.000.000,00;4.840.000,00;2.414.049,12;2.425.950,88;2.414.049,12;0,00;2.414.049,12;2.425.950,88;2.414.049,12;2.425.950,88;0,00;0,00;-2.414.049,12;4.840.000,00
06.07.192.1252.2;¨Εσοδα από ΚΑΠ για μεταφορά μαθητών;1.840.000,00;3.000.000,00;4.840.000,00;2.414.049,12;2.425.950,88;2.414.049,12;0,00;2.414.049,12;2.425.950,88;2.414.049,12;2.425.950,88;0,00;0,00;-2.414.049,12;4.840.000,00
06.07.192.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;39.008,84;-39.008,84;39.008,84;0,00;39.008,84;-39.008,84;39.008,84;-39.008,84;0,00;0,00;-39.008,84;0,00
06.07.192.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;39.008,84;-39.008,84;39.008,84;0,00;39.008,84;-39.008,84;39.008,84;-39.008,84;0,00;0,00;-39.008,84;0,00
06.07.192.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;39.008,84;-39.008,84;39.008,84;0,00;39.008,84;-39.008,84;39.008,84;-39.008,84;0,00;0,00;-39.008,84;0,00
06.07.192.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;39.008,84;-39.008,84;39.008,84;0,00;39.008,84;-39.008,84;39.008,84;-39.008,84;0,00;0,00;-39.008,84;0,00
06.07.192.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (2224-48).;0,00;0,00;0,00;39.008,84;-39.008,84;39.008,84;0,00;39.008,84;-39.008,84;39.008,84;-39.008,84;0,00;0,00;-39.008,84;0,00
06.07.192.Τ100;ΤΑΜΕΙΑΚΟ ΥΠΟΛΟΙΠΟ;0,00;464.034,42;464.034,42;0,00;464.034,42;0,00;0,00;0,00;464.034,42;0,00;464.034,42;0,00;0,00;0,00;464.034,42
06.07.192.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;464.034,42;464.034,42;0,00;464.034,42;0,00;0,00;0,00;464.034,42;0,00;464.034,42;0,00;0,00;0,00;464.034,42
06.07.192.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2224-48);0,00;464.034,42;464.034,42;0,00;464.034,42;0,00;0,00;0,00;464.034,42;0,00;464.034,42;0,00;0,00;0,00;464.034,42
06.07.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;770.722,00;83.979,09;854.701,09;442.379,12;412.321,97;442.379,12;0,00;442.379,12;412.321,97;443.869,82;410.831,27;-1.490,70;0,00;-442.379,12;854.701,09
06.07.291.0000;Επιχορηγήσεις;6.922,00;13.025,00;19.947,00;11.219,75;8.727,25;11.219,75;0,00;11.219,75;8.727,25;11.219,75;8.727,25;0,00;0,00;-11.219,75;19.947,00
06.07.291.0100;Επιχορηγήσεις από τον τακτικό κρατικό προϋπολογισμό;4.002,00;9.655,00;13.657,00;7.849,75;5.807,25;7.849,75;0,00;7.849,75;5.807,25;7.849,75;5.807,25;0,00;0,00;-7.849,75;13.657,00
06.07.291.0150;Επιχορήγηση  για λοιπές δαπάνες;4.002,00;9.655,00;13.657,00;7.849,75;5.807,25;7.849,75;0,00;7.849,75;5.807,25;7.849,75;5.807,25;0,00;0,00;-7.849,75;13.657,00
06.07.291.0159;Επιχορήγηση  για λοιπές δαπάνες;4.002,00;9.655,00;13.657,00;7.849,75;5.807,25;7.849,75;0,00;7.849,75;5.807,25;7.849,75;5.807,25;0,00;0,00;-7.849,75;13.657,00
06.07.291.0159.2;RICA (2072-93);3.000,00;3.000,00;6.000,00;0,00;6.000,00;0,00;0,00;0,00;6.000,00;0,00;6.000,00;0,00;0,00;0,00;6.000,00
06.07.291.0159.4;Επιχορηγήσεις για το πρόγραμμα γεωργικών στατιστικών (2072-93);1.002,00;6.655,00;7.657,00;655,00;7.002,00;655,00;0,00;655,00;7.002,00;655,00;7.002,00;0,00;0,00;-655,00;7.657,00
06.07.291.0159.5;Επιχορηγήσεις από πρόγραμμα μελισσοκομίας (2072-93);0,00;0,00;0,00;3.700,00;-3.700,00;3.700,00;0,00;3.700,00;-3.700,00;3.700,00;-3.700,00;0,00;0,00;-3.700,00;0,00
06.07.291.0159.6;Επιχορηγήσεις από ΟΣΔΕ τοπογραφικής (2072-93);0,00;0,00;0,00;3.494,75;-3.494,75;3.494,75;0,00;3.494,75;-3.494,75;3.494,75;-3.494,75;0,00;0,00;-3.494,75;0,00
06.07.291.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα & Ειδικούς Λογαριασμούς Εσωτερικού;2.920,00;3.370,00;6.290,00;3.370,00;2.920,00;3.370,00;0,00;3.370,00;2.920,00;3.370,00;2.920,00;0,00;0,00;-3.370,00;6.290,00
06.07.291.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;2.920,00;3.370,00;6.290,00;3.370,00;2.920,00;3.370,00;0,00;3.370,00;2.920,00;3.370,00;2.920,00;0,00;0,00;-3.370,00;6.290,00
06.07.291.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;2.920,00;3.370,00;6.290,00;3.370,00;2.920,00;3.370,00;0,00;3.370,00;2.920,00;3.370,00;2.920,00;0,00;0,00;-3.370,00;6.290,00
06.07.291.0211.4;Επιχορήγηση ΚΤΓΚΔ για φυτοπαθολογία (2072 93);2.920,00;3.370,00;6.290,00;3.370,00;2.920,00;3.370,00;0,00;3.370,00;2.920,00;3.370,00;2.920,00;0,00;0,00;-3.370,00;6.290,00
06.07.291.1000;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;763.800,00;0,00;763.800,00;421.196,76;342.603,24;421.196,76;0,00;421.196,76;342.603,24;421.196,76;342.603,24;0,00;0,00;-421.196,76;763.800,00
06.07.291.1200;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;763.800,00;0,00;763.800,00;421.196,76;342.603,24;421.196,76;0,00;421.196,76;342.603,24;421.196,76;342.603,24;0,00;0,00;-421.196,76;763.800,00
06.07.291.1250;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;763.800,00;0,00;763.800,00;421.196,76;342.603,24;421.196,76;0,00;421.196,76;342.603,24;421.196,76;342.603,24;0,00;0,00;-421.196,76;763.800,00
06.07.291.1252;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;763.800,00;0,00;763.800,00;421.196,76;342.603,24;421.196,76;0,00;421.196,76;342.603,24;421.196,76;342.603,24;0,00;0,00;-421.196,76;763.800,00
06.07.291.1252.1;Έσοδα από ΚΑΠ  για λειτουργικές ανάγκες ΔΑΚΟΚΤΟΝΙΑΣ  (Λογ. 2083 80);763.800,00;0,00;763.800,00;421.196,76;342.603,24;421.196,76;0,00;421.196,76;342.603,24;421.196,76;342.603,24;0,00;0,00;-421.196,76;763.800,00
06.07.291.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;7.672,88;-7.672,88;7.672,88;0,00;7.672,88;-7.672,88;7.672,88;-7.672,88;0,00;0,00;-7.672,88;0,00
06.07.291.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;7.672,88;-7.672,88;7.672,88;0,00;7.672,88;-7.672,88;7.672,88;-7.672,88;0,00;0,00;-7.672,88;0,00
06.07.291.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;7.672,88;-7.672,88;7.672,88;0,00;7.672,88;-7.672,88;7.672,88;-7.672,88;0,00;0,00;-7.672,88;0,00
06.07.291.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;7.672,88;-7.672,88;7.672,88;0,00;7.672,88;-7.672,88;7.672,88;-7.672,88;0,00;0,00;-7.672,88;0,00
06.07.291.3511.α;Τόκοι από καταθέσεις σε τράπεζες (2072-93).;0,00;0,00;0,00;3.393,13;-3.393,13;3.393,13;0,00;3.393,13;-3.393,13;3.393,13;-3.393,13;0,00;0,00;-3.393,13;0,00
06.07.291.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (2083-80).;0,00;0,00;0,00;4.279,75;-4.279,75;4.279,75;0,00;4.279,75;-4.279,75;4.279,75;-4.279,75;0,00;0,00;-4.279,75;0,00
06.07.291.5000;Λοιπά Εσοδα;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.490,70;-1.490,70;-1.490,70;0,00;0,00;0,00
06.07.291.5500;Επιστροφές Χρημάτων;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.490,70;-1.490,70;-1.490,70;0,00;0,00;0,00
06.07.291.5510;Επιστροφή χρημάτων για τακτοποίηση χρηματικών ενταλμάτων προπληρωμής;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.490,70;-1.490,70;-1.490,70;0,00;0,00;0,00
06.07.291.5511;Επιστροφή χρημάτων για τακτοποίηση χρηματικών ενταλμάτων προπληρωμής;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.490,70;-1.490,70;-1.490,70;0,00;0,00;0,00
06.07.291.6000;Έκτακτα έσοδα;0,00;0,00;0,00;2.289,73;-2.289,73;2.289,73;0,00;2.289,73;-2.289,73;2.289,73;-2.289,73;0,00;0,00;-2.289,73;0,00
06.07.291.6600;Λοιπά έσοδα;0,00;0,00;0,00;2.289,73;-2.289,73;2.289,73;0,00;2.289,73;-2.289,73;2.289,73;-2.289,73;0,00;0,00;-2.289,73;0,00
06.07.291.6660;Διάφορα έσοδα;0,00;0,00;0,00;2.289,73;-2.289,73;2.289,73;0,00;2.289,73;-2.289,73;2.289,73;-2.289,73;0,00;0,00;-2.289,73;0,00
06.07.291.6669;Διάφορα έσοδα;0,00;0,00;0,00;2.289,73;-2.289,73;2.289,73;0,00;2.289,73;-2.289,73;2.289,73;-2.289,73;0,00;0,00;-2.289,73;0,00
06.07.291.Τ100;Ταμειακά υπόλοιπα;0,00;70.954,09;70.954,09;0,00;70.954,09;0,00;0,00;0,00;70.954,09;0,00;70.954,09;0,00;0,00;0,00;70.954,09
06.07.291.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;70.954,09;70.954,09;0,00;70.954,09;0,00;0,00;0,00;70.954,09;0,00;70.954,09;0,00;0,00;0,00;70.954,09
