Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Δεσμευθέντα;Υπόλοιπο Δεσμευθέντων ως προς Δ.Π.;Τιμολογηθέντα;Υπόλοιπο Τιμολογηθέντων ως προς Δ.Π.;Ενταλθέντα;Υπόλοιπο Ενταλθέντων    ως προς Δ.Π.;Πληρωθέντα;Υπόλοιπο Πληρωθέντων    ως προς Δ.Π.;Υπόλοιπο (Ενταλθέντα - Πληρωθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.;Υπόλοιπο Διαθέσεων ως προς Δεσμεύσεις
02.05.721.0832.α.02;Ηλεκτρική ενέργεια;12.200,00;0,00;12.200,00;0,00;12.200,00;0,00;12.200,00;0,00;12.200,00;0,00;12.200,00;0,00;0,00;0,00;12.200,00;0,00
02.05.721.0840;Διαφημίσεις και δημοσιεύσεις γενικά;53.000,00;27.000,00;80.000,00;18.931,86;61.068,14;16.381,86;63.618,14;8.595,54;71.404,46;8.595,54;71.404,46;0,00;0,00;-16.381,86;80.000,00;18.931,86
02.05.721.0841;Διαφημίσεις και δημοσιεύσεις γενικά;7.000,00;7.000,00;14.000,00;3.600,09;10.399,91;3.600,09;10.399,91;3.600,09;10.399,91;3.600,09;10.399,91;0,00;0,00;-3.600,09;14.000,00;3.600,09
02.05.721.0841.α;Διαφημίσεις και δημοσιεύσεις γενικά;7.000,00;7.000,00;14.000,00;3.600,09;10.399,91;3.600,09;10.399,91;3.600,09;10.399,91;3.600,09;10.399,91;0,00;0,00;-3.600,09;14.000,00;3.600,09
02.05.721.0841.α.01;Διαφημίσεις και δημοσιεύσεις γενικά;3.000,00;7.000,00;10.000,00;1.100,09;8.899,91;1.100,09;8.899,91;1.100,09;8.899,91;1.100,09;8.899,91;0,00;0,00;-1.100,09;10.000,00;1.100,09
02.05.721.0841.α.02;Διαφημίσεις και δημοσιεύσεις γενικά;4.000,00;0,00;4.000,00;2.500,00;1.500,00;2.500,00;1.500,00;2.500,00;1.500,00;2.500,00;1.500,00;0,00;0,00;-2.500,00;4.000,00;2.500,00
02.05.721.0843;Εκδόσεις-Εκτυπώσεις-Βιβλιοδεσία (περιλαμβάνεται και η προμήθεια χάρτου);12.000,00;2.000,00;14.000,00;3.075,49;10.924,51;3.075,49;10.924,51;2.545,49;11.454,51;2.545,49;11.454,51;0,00;0,00;-3.075,49;14.000,00;3.075,49
02.05.721.0843.α;Εκδόσεις-Εκτυπώσεις-Βιβλιοδεσία (περιλαμβάνεται και η προμήθεια χάρτου);12.000,00;2.000,00;14.000,00;3.075,49;10.924,51;3.075,49;10.924,51;2.545,49;11.454,51;2.545,49;11.454,51;0,00;0,00;-3.075,49;14.000,00;3.075,49
02.05.721.0843.α.01;Εκδόσεις-Εκτυπώσεις-Βιβλιοδεσία (περιλαμβάνεται και η προμήθεια χάρτου);10.000,00;-800,00;9.200,00;2.475,50;6.724,50;2.475,50;6.724,50;1.945,50;7.254,50;1.945,50;7.254,50;0,00;0,00;-2.475,50;9.200,00;2.475,50
02.05.721.0843.α.02;Εκδόσεις-Εκτυπώσεις-Βιβλιοδεσία (περιλαμβάνεται και η προμήθεια χάρτου);2.000,00;2.800,00;4.800,00;599,99;4.200,01;599,99;4.200,01;599,99;4.200,01;599,99;4.200,01;0,00;0,00;-599,99;4.800,00;599,99
02.05.721.0844;Εκθέσεις, οργάνωση συνεδρίων και πολιτιστικών εκδηλώσεων;4.000,00;0,00;4.000,00;299,90;3.700,10;299,90;3.700,10;0,00;4.000,00;0,00;4.000,00;0,00;0,00;-299,90;4.000,00;299,90
02.05.721.0844.α;Εκθέσεις, οργάνωση συνεδρίων και πολιτιστικών εκδηλώσεων;4.000,00;0,00;4.000,00;299,90;3.700,10;299,90;3.700,10;0,00;4.000,00;0,00;4.000,00;0,00;0,00;-299,90;4.000,00;299,90
02.05.721.0844.α.01;Εκθέσεις, οργάνωση συνεδρίων και πολιτιστικών εκδηλώσεων;4.000,00;0,00;4.000,00;299,90;3.700,10;299,90;3.700,10;0,00;4.000,00;0,00;4.000,00;0,00;0,00;-299,90;4.000,00;299,90
02.05.721.0845;Κάθε είδους δαπάνες Δημοσίων Σχέσεων;30.000,00;18.000,00;48.000,00;11.956,38;36.043,62;9.406,38;38.593,62;2.449,96;45.550,04;2.449,96;45.550,04;0,00;0,00;-9.406,38;48.000,00;11.956,38
02.05.721.0845.α;Κάθε είδους δαπάνες Δημοσίων Σχέσεων;30.000,00;18.000,00;48.000,00;11.956,38;36.043,62;9.406,38;38.593,62;2.449,96;45.550,04;2.449,96;45.550,04;0,00;0,00;-9.406,38;48.000,00;11.956,38
02.05.721.0845.α.01;Κάθε είδους δαπάνες Δημοσίων Σχέσεων;20.000,00;594,03;20.594,03;9.000,56;11.593,47;6.450,56;14.143,47;2.249,96;18.344,07;2.249,96;18.344,07;0,00;0,00;-6.450,56;20.594,03;9.000,56
02.05.721.0845.α.02;Κάθε είδους δαπάνες Δημοσίων Σχέσεων;10.000,00;17.405,97;27.405,97;2.955,82;24.450,15;2.955,82;24.450,15;200,00;27.205,97;200,00;27.205,97;0,00;0,00;-2.955,82;27.405,97;2.955,82
02.05.721.0860;Αμοιβές για συντήρηση και επισκευή μεταφορικών μέσων ξηράς γενικά;59.000,00;11.845,00;70.845,00;28.545,59;42.299,41;28.748,54;42.096,46;28.545,59;42.299,41;28.545,59;42.299,41;0,00;0,00;-28.748,54;70.845,00;28.545,59
02.05.721.0861;Αμοιβές για συντήρηση και επισκευή μεταφορικών μέσων ξηράς γενικά;9.000,00;1.845,00;10.845,00;485,08;10.359,92;485,08;10.359,92;485,08;10.359,92;485,08;10.359,92;0,00;0,00;-485,08;10.845,00;485,08
02.05.721.0861.α;Αμοιβές για συντήρηση και επισκευή μεταφορικών μέσων ξηράς γενικά;9.000,00;1.845,00;10.845,00;485,08;10.359,92;485,08;10.359,92;485,08;10.359,92;485,08;10.359,92;0,00;0,00;-485,08;10.845,00;485,08
02.05.721.0861.α.01;Αμοιβές για συντήρηση και επισκευή μεταφορικών μέσων ξηράς γενικά;7.000,00;0,00;7.000,00;395,09;6.604,91;395,09;6.604,91;395,09;6.604,91;395,09;6.604,91;0,00;0,00;-395,09;7.000,00;395,09
02.05.721.0861.α.02;Αμοιβές για συντήρηση και επισκευή μεταφορικών μέσων ξηράς γενικά;2.000,00;1.845,00;3.845,00;89,99;3.755,01;89,99;3.755,01;89,99;3.755,01;89,99;3.755,01;0,00;0,00;-89,99;3.845,00;89,99
02.05.721.0869;Αμοιβές για συντήρηση και επισκευή λοιπού εξοπλισμού;50.000,00;10.000,00;60.000,00;28.060,51;31.939,49;28.263,46;31.736,54;28.060,51;31.939,49;28.060,51;31.939,49;0,00;0,00;-28.263,46;60.000,00;28.060,51
02.05.721.0869.α;Αμοιβές για συντήρηση και επισκευή λοιπού εξοπλισμού;50.000,00;10.000,00;60.000,00;28.060,51;31.939,49;28.263,46;31.736,54;28.060,51;31.939,49;28.060,51;31.939,49;0,00;0,00;-28.263,46;60.000,00;28.060,51
02.05.721.0869.α.01;Αμοιβές για συντήρηση και επισκευή λοιπού εξοπλισμού;35.000,00;10.000,00;45.000,00;21.324,43;23.675,57;21.527,38;23.472,62;21.324,43;23.675,57;21.324,43;23.675,57;0,00;0,00;-21.527,38;45.000,00;21.324,43
02.05.721.0869.α.02;Αμοιβές για συντήρηση και επισκευή λοιπού εξοπλισμού;15.000,00;0,00;15.000,00;6.736,08;8.263,92;6.736,08;8.263,92;6.736,08;8.263,92;6.736,08;8.263,92;0,00;0,00;-6.736,08;15.000,00;6.736,08
02.05.721.0870;Αμοιβές Φυσικών προσώπων;155.000,00;62.810,00;217.810,00;83.906,23;133.903,77;83.906,23;133.903,77;83.906,23;133.903,77;83.906,23;133.903,77;0,00;0,00;-83.906,23;217.810,00;83.906,23
02.05.721.0871;Αμοιβές Φυσικών προσώπων;50.000,00;56.810,00;106.810,00;19.100,00;87.710,00;19.100,00;87.710,00;19.100,00;87.710,00;19.100,00;87.710,00;0,00;0,00;-19.100,00;106.810,00;19.100,00
02.05.721.0871.δ;Αμοιβές ιατρών εξετασης υποφ. οδηγών;50.000,00;56.810,00;106.810,00;19.100,00;87.710,00;19.100,00;87.710,00;19.100,00;87.710,00;19.100,00;87.710,00;0,00;0,00;-19.100,00;106.810,00;19.100,00
02.05.721.0871.δ.01;Αμοιβές ιατρών εξετασης υποφ. οδηγών;0,00;87.620,00;87.620,00;0,00;87.620,00;0,00;87.620,00;0,00;87.620,00;0,00;87.620,00;0,00;0,00;0,00;87.620,00;0,00
02.05.721.0871.δ.02;Αμοιβές ιατρών εξετασης υποφ. οδηγών;50.000,00;-30.810,00;19.190,00;19.100,00;90,00;19.100,00;90,00;19.100,00;90,00;19.100,00;90,00;0,00;0,00;-19.100,00;19.190,00;19.100,00
02.05.721.0875;Αμοιβές για δαπάνες καθαριότητας (συμπεριλαμβάνονται φυσικά και νομικά πρόσωπα);70.000,00;0,00;70.000,00;56.481,60;13.518,40;56.481,60;13.518,40;56.481,60;13.518,40;56.481,60;13.518,40;0,00;0,00;-56.481,60;70.000,00;56.481,60
02.05.721.0875.α;Αμοιβές για δαπάνες καθαριότητας (συμπεριλαμβάνονται φυσικά και νομικά πρόσωπα);70.000,00;0,00;70.000,00;56.481,60;13.518,40;56.481,60;13.518,40;56.481,60;13.518,40;56.481,60;13.518,40;0,00;0,00;-56.481,60;70.000,00;56.481,60
02.05.721.0875.α.01;Αμοιβές για δαπάνες καθαριότητας (συμπεριλαμβάνονται φυσικά και νομικά πρόσωπα);70.000,00;0,00;70.000,00;56.481,60;13.518,40;56.481,60;13.518,40;56.481,60;13.518,40;56.481,60;13.518,40;0,00;0,00;-56.481,60;70.000,00;56.481,60
02.05.721.0879;Λοιπές αμοιβές όσων εκτελούν ειδικές υπηρεσίες;35.000,00;6.000,00;41.000,00;8.324,63;32.675,37;8.324,63;32.675,37;8.324,63;32.675,37;8.324,63;32.675,37;0,00;0,00;-8.324,63;41.000,00;8.324,63
02.05.721.0879.01;Λοιπές αμοιβές όσων εκτελούν ειδικές υπηρεσίες;30.000,00;-767,97;29.232,03;572,43;28.659,60;572,43;28.659,60;572,43;28.659,60;572,43;28.659,60;0,00;0,00;-572,43;29.232,03;572,43
02.05.721.0879.02;Λοιπές αμοιβές όσων εκτελούν ειδικές υπηρεσίες;5.000,00;6.767,97;11.767,97;7.752,20;4.015,77;7.752,20;4.015,77;7.752,20;4.015,77;7.752,20;4.015,77;0,00;0,00;-7.752,20;11.767,97;7.752,20
02.05.721.0890;Πάσης φύσεως δαπάνες σε εκτέλεση δικαστικών αποφάσεων ή συμβιβαστικών πράξεων;16.000,00;19.500,00;35.500,00;14.195,22;21.304,78;14.195,22;21.304,78;13.535,22;21.964,78;13.535,22;21.964,78;0,00;0,00;-14.195,22;35.500,00;14.195,22
02.05.721.0892;Πάσης φύσεως δαπάνες σε εκτέλεση δικαστικών αποφάσεων ή συμβιβαστικών πράξεων;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00
02.05.721.0892.α;Πάσης φύσεως δαπάνες σε εκτέλεση δικαστικών αποφάσεων ή συμβιβαστικών πράξεων;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00
02.05.721.0892.α.01;Πάσης φύσεως δαπάνες σε εκτέλεση δικαστικών αποφάσεων ή συμβιβαστικών πράξεων;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00
02.05.721.0899;Λοιπές ειδικές αμοιβές;15.000,00;19.500,00;34.500,00;14.195,22;20.304,78;14.195,22;20.304,78;13.535,22;20.964,78;13.535,22;20.964,78;0,00;0,00;-14.195,22;34.500,00;14.195,22
02.05.721.0899.α;Λοιπές ειδικές αμοιβές;15.000,00;19.500,00;34.500,00;14.195,22;20.304,78;14.195,22;20.304,78;13.535,22;20.964,78;13.535,22;20.964,78;0,00;0,00;-14.195,22;34.500,00;14.195,22
02.05.721.0899.α.01;Λοιπές ειδικές αμοιβές;10.000,00;19.500,00;29.500,00;14.195,22;15.304,78;14.195,22;15.304,78;13.535,22;15.964,78;13.535,22;15.964,78;0,00;0,00;-14.195,22;29.500,00;14.195,22
02.05.721.0899.α.02;Λοιπές ειδικές αμοιβές;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.05.721.0900;Φόροι-Τέλη-Έξοδα  βεβαίωσης  και  είσπραξης (από  Κώδικα  ΝΠΔΔ);1.000,00;2.000,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;0,00;0,00;3.000,00;0,00
02.05.721.0910;Φόροι-Τέλη;1.000,00;2.000,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;0,00;0,00;3.000,00;0,00
02.05.721.0912;Τέλη;1.000,00;2.000,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;0,00;0,00;3.000,00;0,00
02.05.721.0912.01;Τέλη;1.000,00;2.000,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;3.000,00;0,00;0,00;0,00;3.000,00;0,00
02.05.721.1000;Προμήθειες αγαθών και κεφαλαιακού εξοπλισμού;421.646,09;69.225,38;490.871,47;221.660,56;269.210,91;221.660,56;269.210,91;221.660,56;269.210,91;221.660,56;269.210,91;0,00;0,00;-221.660,56;490.871,47;221.660,56
02.05.721.1100;Προμήθεια ειδών εξοπλισμού υπηρεσιών, εργαστηρίων, κλπ.;66.000,00;34.080,00;100.080,00;70.990,30;29.089,70;70.990,30;29.089,70;70.990,30;29.089,70;70.990,30;29.089,70;0,00;0,00;-70.990,30;100.080,00;70.990,30
02.05.721.1110;Προμήθεια χαρτιού, γραφικών ειδών, κλπ, συναφών υλικών;65.000,00;15.000,00;80.000,00;55.910,30;24.089,70;55.910,30;24.089,70;55.910,30;24.089,70;55.910,30;24.089,70;0,00;0,00;-55.910,30;80.000,00;55.910,30
02.05.721.1111;Προμήθεια χαρτιού, γραφικών ειδών, κλπ, συναφών υλικών;65.000,00;15.000,00;80.000,00;55.910,30;24.089,70;55.910,30;24.089,70;55.910,30;24.089,70;55.910,30;24.089,70;0,00;0,00;-55.910,30;80.000,00;55.910,30
02.05.721.1111.α;Προμήθεια χαρτιού, γραφικών ειδών, κλπ, συναφών υλικών;65.000,00;15.000,00;80.000,00;55.910,30;24.089,70;55.910,30;24.089,70;55.910,30;24.089,70;55.910,30;24.089,70;0,00;0,00;-55.910,30;80.000,00;55.910,30
02.05.721.1111.α.01;Προμήθεια χαρτιού, γραφικών ειδών, κλπ, συναφών υλικών;50.000,00;10.000,00;60.000,00;36.785,98;23.214,02;36.785,98;23.214,02;36.785,98;23.214,02;36.785,98;23.214,02;0,00;0,00;-36.785,98;60.000,00;36.785,98
02.05.721.1111.α.02;Προμήθεια χαρτιού, γραφικών ειδών, κλπ, συναφών υλικών;15.000,00;5.000,00;20.000,00;19.124,32;875,68;19.124,32;875,68;19.124,32;875,68;19.124,32;875,68;0,00;0,00;-19.124,32;20.000,00;19.124,32
02.05.721.1120;Προμήθεια βιβλίων, συγγραμμάτων, περιοδικών, εφημερίδων και λοιπών συναφών εκδόσεων;1.000,00;19.080,00;20.080,00;15.080,00;5.000,00;15.080,00;5.000,00;15.080,00;5.000,00;15.080,00;5.000,00;0,00;0,00;-15.080,00;20.080,00;15.080,00
02.05.721.1121;Προμήθεια βιβλίων, συγγραμμάτων, περιοδικών, εφημερίδων και λοιπών συναφών εκδόσεων;1.000,00;19.080,00;20.080,00;15.080,00;5.000,00;15.080,00;5.000,00;15.080,00;5.000,00;15.080,00;5.000,00;0,00;0,00;-15.080,00;20.080,00;15.080,00
02.05.721.1121.α;Προμήθεια βιβλίων, συγγραμμάτων, περιοδικών, εφημερίδων και λοιπών συναφών εκδόσεων;1.000,00;19.080,00;20.080,00;15.080,00;5.000,00;15.080,00;5.000,00;15.080,00;5.000,00;15.080,00;5.000,00;0,00;0,00;-15.080,00;20.080,00;15.080,00
02.05.721.1121.α.01;Προμήθεια βιβλίων, συγγραμμάτων, περιοδικών, εφημερίδων και λοιπών συναφών εκδόσεων;1.000,00;4.000,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.05.721.1121.α.02;Προμήθεια βιβλίων, συγγραμμάτων, περιοδικών, εφημερίδων και λοιπών συναφών εκδόσεων;0,00;15.080,00;15.080,00;15.080,00;0,00;15.080,00;0,00;15.080,00;0,00;15.080,00;0,00;0,00;0,00;-15.080,00;15.080,00;15.080,00
02.05.721.1200;Προμήθεια υγειονομικού, φαρμακευτικού υλικού και ειδών καθαριότητας;8.000,00;3.500,00;11.500,00;5.040,63;6.459,37;5.040,63;6.459,37;5.040,63;6.459,37;5.040,63;6.459,37;0,00;0,00;-5.040,63;11.500,00;5.040,63
02.05.721.1210;Προμήθεια υγειονομικού και φαρμακευτικού υλικού;500,00;1.500,00;2.000,00;1.300,73;699,27;1.300,73;699,27;1.300,73;699,27;1.300,73;699,27;0,00;0,00;-1.300,73;2.000,00;1.300,73
02.05.721.1211;Προμήθεια υγειονομικού και φαρμακευτικού υλικού;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;0,00;0,00;500,00;0,00
02.05.721.1211.α;Προμήθεια υγειονομικού και φαρμακευτικού υλικού;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;0,00;0,00;500,00;0,00
02.05.721.1211.α.01;Προμήθεια υγειονομικού και φαρμακευτικού υλικού;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;0,00;0,00;500,00;0,00
02.05.721.1219;Προμήθεια λοιπών υγειονομικών, φαρμακευτικών και ορθοπεδικών ειδών;0,00;1.500,00;1.500,00;1.300,73;199,27;1.300,73;199,27;1.300,73;199,27;1.300,73;199,27;0,00;0,00;-1.300,73;1.500,00;1.300,73
02.05.721.1219.α;Προμήθεια λοιπών υγειονομικών , φαρμακευτικών και ορθοπεδικών ειδών;0,00;1.500,00;1.500,00;1.300,73;199,27;1.300,73;199,27;1.300,73;199,27;1.300,73;199,27;0,00;0,00;-1.300,73;1.500,00;1.300,73
02.05.721.1219.α.02;ΠΡΟΜΗΘΕΙΑ ΛΟΙΠΩΝ ΥΓΕΙΟΝΟΜΙΚΩΝ ,ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ ΟΡΘΟΠΕΔΙΚΩΝ  ΕΙΔΩΝ;0,00;1.500,00;1.500,00;1.300,73;199,27;1.300,73;199,27;1.300,73;199,27;1.300,73;199,27;0,00;0,00;-1.300,73;1.500,00;1.300,73
02.05.721.1230;Προμήθεια ειδών καθαριότητας;7.500,00;2.000,00;9.500,00;3.739,90;5.760,10;3.739,90;5.760,10;3.739,90;5.760,10;3.739,90;5.760,10;0,00;0,00;-3.739,90;9.500,00;3.739,90
02.05.721.1231;Προμήθεια ειδών καθαριότητας;7.500,00;2.000,00;9.500,00;3.739,90;5.760,10;3.739,90;5.760,10;3.739,90;5.760,10;3.739,90;5.760,10;0,00;0,00;-3.739,90;9.500,00;3.739,90
02.05.721.1231.α;Προμήθεια ειδών καθαριότητας;7.500,00;2.000,00;9.500,00;3.739,90;5.760,10;3.739,90;5.760,10;3.739,90;5.760,10;3.739,90;5.760,10;0,00;0,00;-3.739,90;9.500,00;3.739,90
02.05.721.1231.α.01;Προμήθεια ειδών καθαριότητας;6.000,00;716,69;6.716,69;3.620,71;3.095,98;3.620,71;3.095,98;3.620,71;3.095,98;3.620,71;3.095,98;0,00;0,00;-3.620,71;6.716,69;3.620,71
02.05.721.1231.α.02;Προμήθεια ειδών καθαριότητας;1.500,00;1.283,31;2.783,31;119,19;2.664,12;119,19;2.664,12;119,19;2.664,12;119,19;2.664,12;0,00;0,00;-119,19;2.783,31;119,19
02.05.721.1300;Προμήθεια ειδών συντήρησης και επισκευής εγκαταστάσεων και εξοπλισμού;53.000,00;12.000,00;65.000,00;24.973,60;40.026,40;24.973,60;40.026,40;24.973,60;40.026,40;24.973,60;40.026,40;0,00;0,00;-24.973,60;65.000,00;24.973,60
02.05.721.1310;Προμήθεια ειδών συντήρησης και επισκευής εγκαταστάσεων;8.000,00;0,00;8.000,00;2.045,76;5.954,24;2.045,76;5.954,24;2.045,76;5.954,24;2.045,76;5.954,24;0,00;0,00;-2.045,76;8.000,00;2.045,76
02.05.721.1311;Προμήθεια ειδών συντήρησης και επισκευής εγκαταστάσεων;8.000,00;0,00;8.000,00;2.045,76;5.954,24;2.045,76;5.954,24;2.045,76;5.954,24;2.045,76;5.954,24;0,00;0,00;-2.045,76;8.000,00;2.045,76
02.05.721.1311.α;Προμήθεια ειδών συντήρησης και επισκευής εγκαταστάσεων;8.000,00;0,00;8.000,00;2.045,76;5.954,24;2.045,76;5.954,24;2.045,76;5.954,24;2.045,76;5.954,24;0,00;0,00;-2.045,76;8.000,00;2.045,76
02.05.721.1311.α.01;Προμήθεια ειδών συντήρησης και επισκευής εγκαταστάσεων;7.500,00;-110,00;7.390,00;1.437,71;5.952,29;1.437,71;5.952,29;1.437,71;5.952,29;1.437,71;5.952,29;0,00;0,00;-1.437,71;7.390,00;1.437,71
02.05.721.1311.α.02;Προμήθεια ειδών συντήρησης και επισκευής εγκαταστάσεων;500,00;110,00;610,00;608,05;1,95;608,05;1,95;608,05;1,95;608,05;1,95;0,00;0,00;-608,05;610,00;608,05
02.05.721.1320;Προμήθεια ειδών συντήρησης και επισκευής μεταφορικών μέσων ξηράς γενικά;45.000,00;12.000,00;57.000,00;22.927,84;34.072,16;22.927,84;34.072,16;22.927,84;34.072,16;22.927,84;34.072,16;0,00;0,00;-22.927,84;57.000,00;22.927,84
02.05.721.1321;Προμήθεια ειδών συντήρησης και επισκευής μεταφορικών μέσων ξηράς γενικά;20.000,00;2.000,00;22.000,00;2.573,59;19.426,41;2.573,59;19.426,41;2.573,59;19.426,41;2.573,59;19.426,41;0,00;0,00;-2.573,59;22.000,00;2.573,59
02.05.721.1321.α;Προμήθεια ειδών συντήρησης και επισκευής μεταφορικών μέσων ξηράς γενικά;20.000,00;2.000,00;22.000,00;2.573,59;19.426,41;2.573,59;19.426,41;2.573,59;19.426,41;2.573,59;19.426,41;0,00;0,00;-2.573,59;22.000,00;2.573,59
02.05.721.1321.α.01;Προμήθεια ειδών συντήρησης και επισκευής μεταφορικών μέσων ξηράς γενικά;15.000,00;1.028,24;16.028,24;1.734,64;14.293,60;1.734,64;14.293,60;1.734,64;14.293,60;1.734,64;14.293,60;0,00;0,00;-1.734,64;16.028,24;1.734,64
02.05.721.1321.α.02;Προμήθεια ειδών συντήρησης και επισκευής μεταφορικών μέσων ξηράς γενικά;5.000,00;971,76;5.971,76;838,95;5.132,81;838,95;5.132,81;838,95;5.132,81;838,95;5.132,81;0,00;0,00;-838,95;5.971,76;838,95
02.05.721.1329;Προμήθεια ειδών συντήρησης και επισκευής κάθε είδους λοιπού εξοπλισμού;25.000,00;10.000,00;35.000,00;20.354,25;14.645,75;20.354,25;14.645,75;20.354,25;14.645,75;20.354,25;14.645,75;0,00;0,00;-20.354,25;35.000,00;20.354,25
02.05.721.1329.α;Προμήθεια ειδών συντήρησης και επισκευής κάθε είδους λοιπού εξοπλισμού;25.000,00;10.000,00;35.000,00;20.354,25;14.645,75;20.354,25;14.645,75;20.354,25;14.645,75;20.354,25;14.645,75;0,00;0,00;-20.354,25;35.000,00;20.354,25
02.05.721.1329.α.01;Προμήθεια ειδών συντήρησης και επισκευής κάθε είδους λοιπού εξοπλισμού;18.000,00;1.880,93;19.880,93;5.361,87;14.519,06;5.361,87;14.519,06;5.361,87;14.519,06;5.361,87;14.519,06;0,00;0,00;-5.361,87;19.880,93;5.361,87
02.05.721.1329.α.02;Προμήθεια ειδών συντήρησης και επισκευής κάθε είδους λοιπού εξοπλισμού;7.000,00;8.119,07;15.119,07;14.992,38;126,69;14.992,38;126,69;14.992,38;126,69;14.992,38;126,69;0,00;0,00;-14.992,38;15.119,07;14.992,38
02.05.721.1400;Προμήθεια ειδών διατροφής, ιματισμού, υπόδησης,εξάρτησης, εστίασης, καταασκήνωσης και άθλησης.;1.300,00;0,00;1.300,00;0,00;1.300,00;0,00;1.300,00;0,00;1.300,00;0,00;1.300,00;0,00;0,00;0,00;1.300,00;0,00
02.05.721.1420;Προμήθεια ιματισμού, υφασμάτων και συναφών υλικών;1.300,00;0,00;1.300,00;0,00;1.300,00;0,00;1.300,00;0,00;1.300,00;0,00;1.300,00;0,00;0,00;0,00;1.300,00;0,00
02.05.721.1421;Προμήθεια ιματισμού, υφασμάτων και συναφών υλικών;900,00;0,00;900,00;0,00;900,00;0,00;900,00;0,00;900,00;0,00;900,00;0,00;0,00;0,00;900,00;0,00
02.05.721.1421.α;Προμήθεια ιματισμού, υφασμάτων & συναφών υλικών;900,00;0,00;900,00;0,00;900,00;0,00;900,00;0,00;900,00;0,00;900,00;0,00;0,00;0,00;900,00;0,00
02.05.721.1421.α.01;Προμήθεια ιματισμού, υφασμάτων & συναφών υλικών;900,00;0,00;900,00;0,00;900,00;0,00;900,00;0,00;900,00;0,00;900,00;0,00;0,00;0,00;900,00;0,00
02.05.721.1423;Προμήθεια ειδών υπόδησης;400,00;0,00;400,00;0,00;400,00;0,00;400,00;0,00;400,00;0,00;400,00;0,00;0,00;0,00;400,00;0,00
02.05.721.1423.α;Προμήθεια ειδών υπόδησης;400,00;0,00;400,00;0,00;400,00;0,00;400,00;0,00;400,00;0,00;400,00;0,00;0,00;0,00;400,00;0,00
02.05.721.1423.α.01;Προμήθεια ειδών υπόδησης;400,00;0,00;400,00;0,00;400,00;0,00;400,00;0,00;400,00;0,00;400,00;0,00;0,00;0,00;400,00;0,00
02.05.721.1500;Προμήθεις καυσίμων και λιπαντικών;237.000,00;2.500,00;239.500,00;96.272,99;143.227,01;96.272,99;143.227,01;96.272,99;143.227,01;96.272,99;143.227,01;0,00;0,00;-96.272,99;239.500,00;96.272,99
02.05.721.1510;Προμήθεια καυσίμων και λιπαντικών;237.000,00;2.500,00;239.500,00;96.272,99;143.227,01;96.272,99;143.227,01;96.272,99;143.227,01;96.272,99;143.227,01;0,00;0,00;-96.272,99;239.500,00;96.272,99
02.05.721.1511;Προμήθεια καυσίμων και λιπαντικών;85.000,00;0,00;85.000,00;10.906,88;74.093,12;10.906,88;74.093,12;10.906,88;74.093,12;10.906,88;74.093,12;0,00;0,00;-10.906,88;85.000,00;10.906,88
02.05.721.1511.α;Προμήθεια καυσίμων και λιπαντικών;85.000,00;0,00;85.000,00;10.906,88;74.093,12;10.906,88;74.093,12;10.906,88;74.093,12;10.906,88;74.093,12;0,00;0,00;-10.906,88;85.000,00;10.906,88
02.05.721.1511.α.01;Προμήθεια καυσίμων και λιπαντικών;68.000,00;0,00;68.000,00;7.714,96;60.285,04;7.714,96;60.285,04;7.714,96;60.285,04;7.714,96;60.285,04;0,00;0,00;-7.714,96;68.000,00;7.714,96
